Activity,User,Trial Number,Time,Arduino Time,accel_X,accel_Y,accel_Z,gyro_X,gyro_Y,gyro_Z,GT
,,,60780.358,1055.625977,7.286144733428955,7.189235687255859,-7.672585487,1.480737328529358,-0.237015709,1.027475357055664,4
,,,60780.403,1055.686035,12.417553901672363,-4.563112736,-1.013360381,1.7116444110870361,-0.460592389,1.783726453781128,4
,,,60780.433,1055.7159423828125,12.417553901672363,2.394019127,3.902693510055542,3.5918874740600586,-0.460592389,-0.538783133,4
,,,60780.463,1055.7259521484375,13.037294387817383,2.394019127,-1.868794441,2.9834659099578857,-0.646295428,-0.538783133,4
,,,60780.508,1055.7860107421875,8.257631301879883,-2.842673302,-4.399204731,0.090408057,0.058643062,0.3176499307155609,4
,,,60780.538,1055.8160400390625,8.257631301879883,-5.554937363,-2.038684845,1.224173903465271,0.058643062,-0.05009095,4
,,,60780.568,1055.832031,9.000602722167969,-5.554937363,-0.775274515,1.938886284828186,-0.44715336,-0.05009095,4
,,,60780.614,1055.8680419921875,9.658628463745117,-0.701097131,-0.775274515,1.5198326110839844,-0.411723167,-0.273667634,4
,,,60780.673,1055.9530029296875,9.658628463745117,-0.969093144,-1.369891047,0.4801400899887085,-0.237015709,-0.278554529,4
,,,60780.703,1055.9649658203125,10.143176078796387,-0.969093144,-3.410968542,0.4691444933414459,-0.155159771,-0.278554529,4
,,,60780.748,1056.0250244140625,9.436095237731934,-2.080559254,-2.330609322,0.7513642311096191,-0.238237441,-0.179594383,4
,,,60780.779,1056.0550537109375,9.436095237731934,-1.914258003,-1.792224169,0.7037167549133301,-0.238237441,-0.304210871,4
,,,60780.808,1056.072021484375,8.697910309,-1.914258003,-1.136590838,0.5082398653030396,-0.166155353,-0.304210871,4
,,,60780.853,1056.1319580078125,9.169296264648438,-2.059023857,-1.470389485,0.37751471996307373,-0.10751228,-0.379958153,4
,,,60780.918,1056.177978515625,9.169296264648438,-4.488935471,0.1375872939825058,0.19425514340400696,-0.10751228,-0.287106663,4
,,,60780.928,1056.207031,12.746565818786621,-4.488935471,-4.079762459,0.19425514340400696,0.006108652,-0.522900641,4
,,,60780.959,1056.237060546875,12.746565818786621,-2.103291035,-2.165504694,-0.76480329,0.006108652,0.05009095,4
,,,60781.003,1056.250977,9.135796546936035,-2.103291035,-1.965703726,-0.485027015,0.075747289,0.05009095,4
,,,60781.018,1056.301025390625,9.488738059997559,-1.014556766,-1.965703726,-0.141720727,0.075747289,-0.068416908,4
,,,60781.048,1056.311035,9.110672950744629,-1.014556766,-2.879761934,-0.26145032,0.014660765416920185,-0.068416908,4
,,,60781.078,1056.3409423828125,9.218349457,-1.014556766,-2.139183283,-0.218689755,0.041538838,-0.068416908,4
,,,60781.124,1056.4000244140625,9.611968994140625,-0.58265233,-2.142772675,-0.081855945,-0.00122173,-0.134390354,4
,,,60781.154,1056.4300537109375,9.611968994140625,-1.032503009,-2.556730986,0.002443461,-0.00122173,-0.089186326,4
,,,60781.183,1056.447021484375,9.560523033,-1.032503009,-2.222932339,-0.135612071,-0.010995574,-0.089186326,4
,,,60781.231,1056.5069580078125,9.044870376586914,-1.0636096,-2.657229424,-0.219911486,-0.009773844,-0.02687807,4
,,,60781.258,1056.5369873046875,9.044870376586914,-0.990628541,-2.537588358,-0.127059966,-0.009773844,-0.043982297,4
,,,60781.288,1056.550048828125,9.148958206176758,-0.990628541,-2.817548513,-0.222354949,-0.032986723,-0.043982297,4
